[Name]
Heat Transfer

[Data]
"Accumulated Timestep","RMS H-Energy"
3563,8.99177121e-06
3564,8.99708357e-06
3565,9.00241957e-06
3566,9.00776922e-06
3567,9.01313160e-06
3568,9.01849035e-06
3569,9.02383726e-06
3570,9.02919692e-06
3571,9.03456930e-06
3572,9.03995442e-06
3573,9.04535227e-06
3574,9.05076195e-06
3575,9.05618344e-06
3576,9.06161495e-06
3577,9.06705736e-06
3578,9.07250887e-06
3579,9.07797221e-06
3580,9.08342827e-06
3581,9.08882612e-06
3582,9.09416030e-06
3583,9.09940263e-06
3584,9.10457857e-06
3585,9.10970903e-06
3586,9.11481311e-06
3587,9.11990173e-06
3588,9.12497126e-06
3589,9.13008535e-06
3590,9.13531494e-06
3591,9.14072461e-06
3592,9.14614884e-06
3593,9.15157398e-06
3594,9.15700457e-06
3595,9.16245790e-06
3596,9.16793306e-06
3597,9.17343095e-06
3598,9.17895068e-06
3599,9.18448950e-06
3600,9.19004833e-06
3601,9.19562626e-06
3602,9.20122147e-06
3603,9.20675666e-06
3604,9.21229457e-06
3605,9.21785522e-06
3606,9.22343679e-06
3607,9.22903837e-06
3608,9.23464268e-06
3609,9.24027245e-06
3610,9.24592860e-06
3611,9.25161294e-06
3612,9.25732729e-06
3613,9.26320354e-06
3614,9.26914618e-06
3615,9.27512156e-06
3616,9.28119334e-06
3617,9.28735153e-06
3618,9.29357793e-06
3619,9.29986163e-06
3620,9.30619899e-06
3621,9.31258637e-06
3622,9.31902377e-06
3623,9.32549574e-06
3624,9.33198226e-06
3625,9.33848878e-06
3626,9.34501986e-06
3627,9.35155913e-06
3628,9.35809749e-06
3629,9.36463948e-06
3630,9.37118966e-06
3631,9.37775076e-06
3632,9.38430003e-06
3633,9.39079928e-06
3634,9.39731126e-06
3635,9.40384052e-06
3636,9.41040162e-06
3637,9.41699454e-06
3638,9.42360111e-06
3639,9.43022224e-06
3640,9.43685700e-06
3641,9.44350904e-06
3642,9.45017200e-06
3643,9.45684405e-06
3644,9.46352975e-06
3645,9.47024000e-06
3646,9.47697663e-06
3647,9.48373145e-06
3648,9.49050445e-06
3649,9.49729565e-06
3650,9.50410413e-06
3651,9.51092716e-06
3652,9.51795573e-06
3653,9.52490700e-06
3654,9.53175640e-06
3655,9.53857489e-06
3656,9.54536335e-06
3657,9.55216910e-06
3658,9.55898940e-06
3659,9.56581971e-06
3660,9.57265183e-06
3661,9.57949214e-06
3662,9.58606870e-06
3663,9.59258341e-06
3664,9.59918270e-06
3665,9.60585567e-06
3666,9.61261503e-06
3667,9.61946262e-06
3668,9.62634931e-06
3669,9.63328148e-06
3670,9.64024730e-06
3671,9.64724222e-06
3672,9.65440722e-06
3673,9.66164589e-06
3674,9.66884454e-06
3675,9.67602318e-06
3676,9.68320728e-06
3677,9.68582572e-06
3678,9.68832228e-06
3679,9.69174198e-06
3680,9.69586017e-06
3681,9.70051315e-06
3682,9.70554265e-06
3683,9.71082773e-06
3684,9.71628560e-06
3685,9.72186535e-06
3686,9.72753242e-06
3687,9.73326587e-06
3688,9.73903116e-06
3689,9.74482009e-06
3690,9.75063995e-06
3691,9.75648436e-06
3692,9.76235515e-06
3693,9.76825504e-06
3694,9.77418131e-06
3695,9.78013395e-06
3696,9.78611206e-06
3697,9.79212018e-06
3698,9.79814922e-06
3699,9.80420100e-06
3700,9.81027461e-06
3701,9.81637004e-06
3702,9.82248639e-06
3703,9.82862366e-06
3704,9.83478003e-06
3705,9.84095641e-06
3706,9.84711642e-06
3707,9.85326369e-06
3708,9.85943461e-06
3709,9.86562918e-06
3710,9.87184467e-06
3711,9.87808380e-06
3712,9.88433476e-06
3713,9.89059572e-06
3714,9.89686487e-06
3715,9.90313947e-06
3716,9.90942317e-06
3717,9.91572051e-06
3718,9.92202604e-06
3719,9.92834339e-06
3720,9.93466983e-06
3721,9.94100265e-06
3722,9.94734000e-06
3723,9.95369646e-06
3724,9.96007293e-06
3725,9.96646759e-06
3726,9.97287498e-06
3727,9.97929419e-06
3728,9.98572068e-06
3729,9.99215445e-06
3730,9.99859276e-06
3731,1.00050338e-05
3732,1.00114739e-05
3733,1.00179132e-05
3734,1.00243496e-05
3735,1.00307871e-05
3736,1.00372217e-05
3737,1.00436546e-05
3738,1.00500883e-05
3739,1.00566049e-05
3740,1.00631942e-05
3741,1.00697753e-05
3742,1.00763064e-05
3743,1.00828292e-05
3744,1.00893531e-05
3745,1.00958787e-05
3746,1.01024070e-05
3747,1.01089381e-05
3748,1.01154737e-05
3749,1.01220130e-05
3750,1.01285559e-05
3751,1.01351052e-05
3752,1.01416590e-05
3753,1.01482156e-05
3754,1.01547803e-05
3755,1.01613532e-05
3756,1.01679334e-05
3757,1.01745181e-05
3758,1.01811074e-05
3759,1.01876976e-05
3760,1.01942887e-05
3761,1.02008798e-05
3762,1.02074691e-05
3763,1.02140566e-05
3764,1.02206432e-05
3765,1.02272279e-05
3766,1.02338117e-05
3767,1.02404201e-05
3768,1.02470149e-05
3769,1.02536133e-05
3770,1.02602171e-05
3771,1.02667791e-05
3772,1.02732984e-05
3773,1.02798076e-05
3774,1.02863014e-05
3775,1.02927870e-05
3776,1.02992708e-05
3777,1.03057582e-05
3778,1.03122529e-05
3779,1.03187567e-05
3780,1.03252751e-05
3781,1.03318071e-05
3782,1.03383136e-05
3783,1.03448538e-05
3784,1.03514103e-05
3785,1.03579614e-05
3786,1.03644816e-05
3787,1.03709854e-05
3788,1.03774873e-05
3789,1.03839893e-05
3790,1.03904958e-05
3791,1.03970151e-05
3792,1.04035398e-05
3793,1.04100673e-05
3794,1.04165892e-05
3795,1.04231021e-05
3796,1.04296350e-05
3797,1.04361252e-05
3798,1.04425790e-05
3799,1.04489936e-05
3800,1.04554028e-05
3801,1.04618193e-05
3802,1.04682422e-05
3803,1.04746669e-05
3804,1.04810706e-05
3805,1.04874016e-05
3806,1.04937108e-05
3807,1.05000154e-05
3808,1.05063109e-05
3809,1.05125828e-05
3810,1.05188419e-05
3811,1.05250874e-05
3812,1.05313256e-05
3813,1.05375520e-05
3814,1.05437566e-05
3815,1.05499248e-05
3816,1.05559729e-05
3817,1.05618801e-05
3818,1.05676090e-05
3819,1.05732024e-05
3820,1.05786894e-05
3821,1.05840918e-05
3822,1.05893996e-05
3823,1.05945901e-05
3824,1.05997306e-05
3825,1.06048610e-05
3826,1.06099906e-05
3827,1.06151438e-05
3828,1.06203233e-05
3829,1.06255247e-05
3830,1.06307398e-05
3831,1.06359421e-05
3832,1.06411117e-05
3833,1.06462576e-05
3834,1.06513762e-05
3835,1.06564776e-05
3836,1.06615726e-05
3837,1.06666721e-05
3838,1.06717198e-05
3839,1.06767066e-05
3840,1.06816433e-05
3841,1.06865837e-05
3842,1.06915240e-05
3843,1.06964380e-05
3844,1.07013366e-05
3845,1.07062360e-05
3846,1.07111191e-05
3847,1.07159958e-05
3848,1.07208862e-05
3849,1.07257902e-05
3850,1.07307033e-05
3851,1.07356254e-05
3852,1.07405522e-05
3853,1.07454844e-05
3854,1.07504029e-05
3855,1.07553251e-05
3856,1.07602464e-05
3857,1.07651649e-05
3858,1.07700780e-05
3859,1.07749838e-05
3860,1.07798915e-05
3861,1.07848027e-05
3862,1.07897285e-05
3863,1.07946698e-05
3864,1.07996193e-05
3865,1.08045724e-05
3866,1.08095246e-05
3867,1.08144823e-05
3868,1.08194463e-05
3869,1.08244139e-05
3870,1.08293934e-05
3871,1.08343747e-05
3872,1.08393497e-05
3873,1.08443182e-05
3874,1.08492632e-05
3875,1.08541581e-05
3876,1.08590593e-05
3877,1.08639661e-05
3878,1.08688764e-05
3879,1.08737859e-05
3880,1.08786999e-05
3881,1.08836139e-05
3882,1.08885233e-05
3883,1.08934291e-05
3884,1.08983322e-05
3885,1.09032262e-05
3886,1.09081129e-05
3887,1.09130042e-05
3888,1.09179073e-05
3889,1.09228286e-05
3890,1.09277626e-05
3891,1.09327038e-05
3892,1.09376497e-05
3893,1.09425946e-05
3894,1.09475350e-05
3895,1.09524572e-05
3896,1.09573730e-05
3897,1.09622806e-05
3898,1.09671828e-05
3899,1.09720904e-05
3900,1.09770081e-05
3901,1.09819321e-05
3902,1.09868579e-05
3903,1.09917846e-05
3904,1.09967086e-05
3905,1.10016354e-05
3906,1.10065494e-05
3907,1.10114470e-05
3908,1.10163382e-05
3909,1.10212168e-05
3910,1.10260899e-05
3911,1.10309556e-05
3912,1.10358214e-05
3913,1.10406900e-05
3914,1.10455130e-05
3915,1.10502351e-05
3916,1.10548626e-05
3917,1.10593473e-05
3918,1.10637484e-05
3919,1.10680621e-05
3920,1.10723331e-05
3921,1.10765741e-05
3922,1.10807960e-05
3923,1.10850178e-05
3924,1.10892825e-05
3925,1.10935580e-05
3926,1.10978453e-05
3927,1.11021309e-05
3928,1.11064510e-05
3929,1.11108102e-05
3930,1.11152613e-05
3931,1.11197824e-05
3932,1.11244990e-05
3933,1.11299087e-05
3934,1.11368936e-05
3935,1.11459867e-05
3936,1.11571899e-05
3937,1.11774734e-05
3938,1.12483394e-05
3939,1.13792612e-05
3940,1.15444591e-05
3941,1.17045538e-05
3942,1.17607487e-05
3943,1.18091066e-05
3944,1.17476220e-05
3945,1.17440668e-05
3946,1.17662848e-05
3947,1.18005100e-05
3948,1.18518656e-05
3949,1.18962362e-05
3950,1.19280494e-05
3951,1.19430451e-05
3952,1.19482538e-05
3953,1.19420056e-05
3954,1.19236638e-05
3955,1.18963608e-05
3956,1.18642920e-05
3957,1.18316830e-05
3958,1.17905756e-05
3959,1.17504278e-05
3960,1.17101417e-05
3961,1.16727160e-05
3962,1.16398960e-05
3963,1.16124038e-05
3964,1.15897910e-05
3965,1.15687626e-05
3966,1.15484918e-05
3967,1.15299044e-05
3968,1.15135399e-05
3969,1.14995028e-05
3970,1.14875274e-05
3971,1.14773211e-05
3972,1.14686491e-05
3973,1.14613013e-05
3974,1.14551267e-05
3975,1.14500444e-05
3976,1.14462500e-05
3977,1.14432123e-05
3978,1.14408313e-05
3979,1.14390259e-05
3980,1.14372324e-05
3981,1.14361519e-05
3982,1.14355907e-05
3983,1.14354889e-05
3984,1.14357863e-05
3985,1.14363011e-05
3986,1.14371396e-05
3987,1.14382756e-05
3988,1.14395680e-05
3989,1.14410786e-05
3990,1.14428094e-05
3991,1.14447512e-05
3992,1.14468867e-05
3993,1.14491750e-05
3994,1.14516470e-05
3995,1.14542636e-05
3996,1.14570139e-05
3997,1.14598924e-05
3998,1.14628856e-05
3999,1.14659906e-05
4000,1.14691939e-05
4001,1.14724853e-05
4002,1.14758341e-05
4003,1.14792756e-05
4004,1.14827908e-05
4005,1.14863751e-05
4006,1.14900258e-05
4007,1.14937429e-05
4008,1.14975146e-05
4009,1.15013381e-05
4010,1.15052198e-05
4011,1.15091298e-05
4012,1.15130506e-05
4013,1.15169914e-05
4014,1.15209486e-05
4015,1.15249240e-05
4016,1.15289131e-05
4017,1.15329130e-05
4018,1.15369212e-05
4019,1.15409348e-05
4020,1.15449538e-05
4021,1.15489756e-05
4022,1.15529992e-05
4023,1.15570256e-05
4024,1.15610565e-05
4025,1.15650892e-05
4026,1.15691219e-05
4027,1.15731546e-05
4028,1.15771818e-05
4029,1.15812018e-05
4030,1.15852163e-05
4031,1.15892153e-05
4032,1.15932062e-05
4033,1.15971670e-05
4034,1.16011233e-05
4035,1.16050815e-05
4036,1.16090350e-05
4037,1.16129740e-05
4038,1.16168567e-05
4039,1.16207202e-05
4040,1.16245719e-05
4041,1.16284127e-05
4042,1.16322417e-05
4043,1.16360579e-05
4044,1.16398578e-05
4045,1.16436440e-05
4046,1.16474139e-05
4047,1.16511692e-05
4048,1.16549081e-05
4049,1.16586307e-05
4050,1.16623369e-05
4051,1.16660258e-05
4052,1.16696992e-05
4053,1.16733536e-05
4054,1.16769888e-05
4055,1.16806023e-05
4056,1.16841902e-05
4057,1.16877318e-05
4058,1.16912279e-05
4059,1.16946612e-05
4060,1.16980445e-05
4061,1.17014097e-05
4062,1.17047493e-05
4063,1.17080608e-05
4064,1.17113486e-05
4065,1.17146164e-05
4066,1.17178643e-05
4067,1.17210921e-05
4068,1.17243017e-05
4069,1.17274931e-05
4070,1.17306654e-05
4071,1.17338186e-05
4072,1.17369564e-05
4073,1.17400778e-05
4074,1.17431819e-05
4075,1.17462678e-05
4076,1.17493419e-05
4077,1.17522904e-05
4078,1.17551081e-05
4079,1.17577029e-05
4080,1.17601421e-05
4081,1.17624613e-05
4082,1.17646832e-05
4083,1.17668278e-05
4084,1.17689160e-05
4085,1.17712243e-05
4086,1.17735954e-05
4087,1.17759400e-05
4088,1.17782611e-05
4089,1.17805557e-05
4090,1.17828240e-05
4091,1.17850641e-05
4092,1.17872733e-05
4093,1.17894497e-05
4094,1.17916006e-05
4095,1.17937234e-05
4096,1.17958143e-05
4097,1.17978398e-05
4098,1.17998379e-05
4099,1.18018133e-05
4100,1.18037588e-05
4101,1.18056778e-05
4102,1.18075723e-05
4103,1.18094404e-05
4104,1.18112857e-05
4105,1.18131084e-05
4106,1.18149001e-05
4107,1.18166527e-05
4108,1.18183716e-05
4109,1.18200633e-05
4110,1.18217195e-05
4111,1.18233493e-05
4112,1.18249573e-05
4113,1.18265380e-05
4114,1.18280786e-05
4115,1.18295766e-05
4116,1.18310236e-05
4117,1.18324260e-05
4118,1.18337939e-05
4119,1.18351372e-05
4120,1.18364587e-05
4121,1.18377611e-05
4122,1.18390453e-05
4123,1.18403041e-05
4124,1.18415282e-05
4125,1.18427233e-05
4126,1.18438957e-05
4127,1.18450635e-05
4128,1.18462249e-05
4129,1.18473399e-05
4130,1.18484031e-05
4131,1.18494163e-05
4132,1.18503958e-05
4133,1.18513526e-05
4134,1.18522939e-05
4135,1.18532198e-05
4136,1.18541138e-05
4137,1.18549733e-05
4138,1.18557973e-05
4139,1.18566059e-05
4140,1.18573889e-05
4141,1.18581347e-05
4142,1.18588077e-05
4143,1.18593853e-05
4144,1.18599364e-05
4145,1.18604730e-05
4146,1.18609978e-05
4147,1.18614889e-05
4148,1.18619573e-05
4149,1.18624112e-05
4150,1.18628313e-05
4151,1.18632342e-05
4152,1.18635999e-05
4153,1.18639246e-05
4154,1.18642138e-05
4155,1.18644703e-05
4156,1.18647058e-05
4157,1.18649059e-05
4158,1.18650560e-05
4159,1.18651760e-05
4160,1.18652661e-05
4161,1.18653161e-05
4162,1.18653488e-05
4163,1.18653597e-05
4164,1.18653124e-05
4165,1.18652224e-05
4166,1.18650987e-05
4167,1.18649486e-05
4168,1.18647640e-05
4169,1.18645366e-05
4170,1.18642902e-05
4171,1.18640191e-05
4172,1.18637281e-05
4173,1.18634334e-05
4174,1.18631060e-05
4175,1.18627268e-05
4176,1.18623038e-05
4177,1.18617854e-05
4178,1.18611106e-05
4179,1.18601238e-05
4180,1.18589551e-05
4181,1.18576718e-05
4182,1.18563603e-05
4183,1.18550906e-05
4184,1.18539256e-05
4185,1.18529797e-05
4186,1.18526659e-05
4187,1.18535436e-05
4188,1.18561347e-05
4189,1.18608359e-05
4190,1.18698563e-05
4191,1.19244742e-05
4192,1.20192781e-05
4193,1.20502837e-05
4194,1.20614959e-05
4195,1.20807890e-05
4196,1.21241446e-05
4197,1.21717776e-05
4198,1.23147611e-05
4199,1.25721799e-05
4200,1.27370540e-05
4201,1.27532358e-05
4202,1.28146721e-05
4203,1.28837237e-05
4204,1.29446098e-05
4205,1.30010276e-05
4206,1.30653007e-05
4207,1.28539150e-05
4208,1.26224713e-05
4209,1.24788730e-05
4210,1.23773953e-05
4211,1.22982983e-05
4212,1.22356660e-05
4213,1.21859184e-05
4214,1.21452376e-05
4215,1.21114917e-05
4216,1.20825880e-05
4217,1.20570312e-05
4218,1.20337700e-05
4219,1.20121331e-05
4220,1.19916785e-05
4221,1.19721972e-05
4222,1.19537563e-05
4223,1.19365723e-05
4224,1.19202086e-05
4225,1.19047982e-05
4226,1.18901398e-05
4227,1.18762637e-05
4228,1.18633652e-05
4229,1.18509533e-05
4230,1.18391663e-05
4231,1.18280241e-05
4232,1.18174894e-05
4233,1.18075159e-05
4234,1.17980626e-05
4235,1.17890377e-05
4236,1.17804530e-05
4237,1.17722266e-05
4238,1.17643704e-05
4239,1.17568543e-05
4240,1.17496120e-05
4241,1.17426498e-05
4242,1.17359714e-05
4243,1.17294849e-05
4244,1.17232330e-05
4245,1.17172194e-05
4246,1.17114023e-05
4247,1.17057607e-05
4248,1.17002501e-05
4249,1.16948986e-05
4250,1.16896572e-05
4251,1.16845849e-05
4252,1.16796327e-05
4253,1.16747651e-05
4254,1.16699248e-05
4255,1.16651991e-05
4256,1.16605506e-05
4257,1.16559759e-05
4258,1.16514702e-05
4259,1.16470137e-05
4260,1.16427846e-05
4261,1.16392184e-05
4262,1.16356750e-05
4263,1.16321416e-05
4264,1.16286383e-05
4265,1.16251395e-05
4266,1.16216370e-05
4267,1.16181263e-05
4268,1.16146148e-05
4269,1.16111123e-05
4270,1.16076098e-05
4271,1.16041019e-05
4272,1.16005886e-05
4273,1.15970706e-05
4274,1.15935418e-05
4275,1.15899920e-05
4276,1.15864277e-05
4277,1.15828570e-05
4278,1.15792791e-05
4279,1.15756948e-05
4280,1.15721059e-05
4281,1.15685098e-05
4282,1.15648554e-05
4283,1.15611074e-05
4284,1.15572229e-05
4285,1.15532357e-05
4286,1.15491703e-05
4287,1.15450403e-05
4288,1.15408393e-05
4289,1.15365892e-05
4290,1.15323073e-05
4291,1.15279936e-05
4292,1.15236498e-05
4293,1.15192825e-05
4294,1.15148914e-05
4295,1.15104776e-05
4296,1.15060448e-05
4297,1.15015910e-05
4298,1.14971172e-05
4299,1.14926224e-05
4300,1.14881059e-05
4301,1.14835702e-05
4302,1.14790128e-05
4303,1.14744371e-05
4304,1.14698469e-05
4305,1.14652394e-05
4306,1.14606137e-05
4307,1.14559689e-05
4308,1.14513059e-05
4309,1.14466120e-05
4310,1.14418644e-05
4311,1.14370951e-05
4312,1.14323111e-05
4313,1.14275108e-05
4314,1.14226941e-05
4315,1.14178583e-05
4316,1.14130034e-05
4317,1.14081258e-05
4318,1.14032273e-05
4319,1.13983051e-05
4320,1.13933602e-05
4321,1.13883916e-05
4322,1.13834012e-05
4323,1.13783899e-05
4324,1.13733549e-05
4325,1.13682954e-05
4326,1.13632113e-05
4327,1.13581018e-05
4328,1.13529704e-05
4329,1.13478136e-05
4330,1.13426331e-05
4331,1.13374272e-05
4332,1.13321976e-05
4333,1.13269489e-05
4334,1.13216684e-05
4335,1.13163351e-05
4336,1.13109782e-05
4337,1.13055967e-05
4338,1.13001897e-05
4339,1.12947582e-05
4340,1.12893003e-05
4341,1.12838152e-05
4342,1.12783046e-05
4343,1.12727694e-05
4344,1.12672378e-05
4345,1.12616790e-05
4346,1.12560929e-05
4347,1.12504822e-05
4348,1.12448452e-05
4349,1.12391726e-05
4350,1.12334546e-05
4351,1.12277376e-05
4352,1.12224507e-05
4353,1.12171592e-05
4354,1.12118332e-05
4355,1.12064699e-05
4356,1.12010694e-05
4357,1.11956306e-05
4358,1.11901591e-05
4359,1.11846530e-05
4360,1.11791232e-05
4361,1.11735671e-05
4362,1.11679892e-05
4363,1.11623804e-05
4364,1.11567369e-05
4365,1.11510599e-05
4366,1.11453483e-05
4367,1.11395966e-05
4368,1.11338086e-05
4369,1.11279824e-05
4370,1.11221152e-05
4371,1.11162090e-05
4372,1.11102663e-05
4373,1.11042891e-05
4374,1.10982801e-05
4375,1.10922392e-05
4376,1.10861656e-05
4377,1.10800593e-05
4378,1.10739193e-05
4379,1.10677456e-05
4380,1.10615392e-05
4381,1.10552992e-05
4382,1.10490237e-05
4383,1.10427154e-05
4384,1.10363708e-05
4385,1.10299852e-05
4386,1.10235651e-05
4387,1.10171086e-05
4388,1.10106203e-05
4389,1.10040974e-05
4390,1.09975417e-05
4391,1.09909524e-05
4392,1.09843286e-05
4393,1.09776729e-05
4394,1.09709827e-05
4395,1.09642588e-05
4396,1.09575039e-05
4397,1.09507127e-05
4398,1.09438897e-05
4399,1.09370349e-05
4400,1.09301491e-05
4401,1.09232324e-05
4402,1.09162829e-05
4403,1.09093025e-05
4404,1.09022831e-05
4405,1.08952008e-05
4406,1.08880886e-05
4407,1.08809472e-05
4408,1.08737759e-05
4409,1.08665754e-05
4410,1.08593449e-05
4411,1.08520853e-05
4412,1.08447948e-05
4413,1.08374752e-05
4414,1.08301238e-05
4415,1.08227441e-05
4416,1.08153326e-05
4417,1.08078912e-05
4418,1.08004187e-05
4419,1.07929163e-05
4420,1.07853839e-05
4421,1.07778224e-05
4422,1.07702308e-05
4423,1.07626111e-05
4424,1.07549604e-05
4425,1.07472797e-05
4426,1.07395699e-05
4427,1.07318219e-05
4428,1.07240367e-05
4429,1.07162132e-05
4430,1.07083524e-05
4431,1.07004607e-05
4432,1.06925390e-05
4433,1.06845891e-05
4434,1.06766147e-05
4435,1.06686166e-05
4436,1.06605930e-05
4437,1.06525458e-05
4438,1.06444777e-05
4439,1.06363877e-05
4440,1.06282741e-05
4441,1.06201342e-05
4442,1.06119678e-05
4443,1.06037760e-05
4444,1.05955569e-05
4445,1.05873214e-05
4446,1.05790896e-05
4447,1.05708732e-05
4448,1.05626641e-05
4449,1.05544568e-05
4450,1.05462477e-05
4451,1.05380313e-05
4452,1.05298013e-05
4453,1.05215559e-05
4454,1.05132940e-05
4455,1.05050158e-05
4456,1.04967194e-05
4457,1.04884057e-05
4458,1.04800738e-05
4459,1.04717237e-05
4460,1.04633527e-05
4461,1.04549590e-05
4462,1.04465444e-05
4463,1.04381061e-05
4464,1.04296460e-05
4465,1.04211631e-05
4466,1.04126557e-05
4467,1.04041237e-05
4468,1.03955445e-05
4469,1.03869343e-05
4470,1.03782986e-05
4471,1.03696402e-05
4472,1.03609573e-05
4473,1.03522498e-05
4474,1.03435186e-05
4475,1.03347611e-05
4476,1.03259763e-05
4477,1.03171642e-05
4478,1.03083312e-05
4479,1.02994709e-05
4480,1.02905842e-05
4481,1.02816703e-05
4482,1.02727290e-05
4483,1.02637641e-05
4484,1.02547738e-05
4485,1.02457561e-05
4486,1.02367112e-05
4487,1.02276390e-05
4488,1.02185404e-05
4489,1.02094118e-05
4490,1.02002559e-05
4491,1.01910709e-05
4492,1.01818578e-05
4493,1.01726164e-05
4494,1.01633432e-05
4495,1.01540409e-05
4496,1.01447094e-05
4497,1.01353471e-05
4498,1.01259548e-05
4499,1.01165333e-05
4500,1.01070882e-05
4501,1.00975976e-05
4502,1.00878697e-05
4503,1.00778279e-05
4504,1.00674897e-05
4505,1.00569287e-05
4506,1.00462003e-05
4507,1.00353436e-05
4508,1.00243897e-05
4509,1.00133611e-05
4510,1.00022744e-05
4511,9.99113945e-06
4512,9.97996904e-06
4513,9.96876770e-06
4514,9.95754181e-06
4515,9.94629409e-06
4516,9.93502817e-06
4517,9.92372770e-06
4518,9.91239631e-06
4519,9.90100125e-06
4520,9.88959528e-06
4521,9.87818385e-06
4522,9.86675695e-06
4523,9.85530733e-06
4524,9.84384315e-06
4525,9.83236623e-06
4526,9.82087568e-06
4527,9.80937511e-06
4528,9.79786182e-06
4529,9.78630578e-06
4530,9.77471518e-06
4531,9.76311094e-06
4532,9.75148396e-06
4533,9.73984879e-06
4534,9.72821726e-06
4535,9.71657846e-06
4536,9.70493147e-06
4537,9.69327994e-06
4538,9.68161567e-06
4539,9.66994321e-06
4540,9.65826257e-06
4541,9.64657920e-06
4542,9.63489219e-06
4543,9.62320519e-06
4544,9.61151727e-06
4545,9.59982572e-06
4546,9.58812961e-06
4547,9.57642897e-06
4548,9.56472104e-06
4549,9.55300584e-06
4550,9.54128427e-06
4551,9.52955361e-06
4552,9.51781567e-06
4553,9.50607046e-06
4554,9.49431524e-06
4555,9.48256638e-06
4556,9.47081844e-06
4557,9.45906322e-06
4558,9.44732164e-06
4559,9.43556734e-06
4560,9.42380211e-06
4561,9.41202325e-06
4562,9.40023165e-06
4563,9.38842732e-06
4564,9.37661116e-06
4565,9.36478500e-06
4566,9.35324988e-06
4567,9.34216223e-06
4568,9.33104639e-06
4569,9.31990235e-06
4570,9.30873102e-06
4571,9.29753060e-06
4572,9.28630379e-06
4573,9.27504971e-06
4574,9.26376742e-06
4575,9.25245695e-06
4576,9.24111737e-06
4577,9.22974959e-06
4578,9.21835363e-06
4579,9.20692946e-06
4580,9.19547438e-06
4581,9.18398382e-06
4582,9.17246325e-06
4583,9.16091540e-06
4584,9.14933935e-06
4585,9.13773601e-06
4586,9.12610540e-06
4587,9.11444749e-06
4588,9.10276322e-06
4589,9.09105256e-06
4590,9.07931553e-06
4591,9.06755213e-06
4592,9.05575689e-06
4593,9.04393528e-06
4594,9.03209184e-06
4595,9.02022475e-06
4596,9.00833493e-06
4597,8.99642237e-06
4598,8.98448525e-06
4599,8.97252539e-06
4600,8.96054189e-06
4601,8.94853656e-06
4602,8.93651213e-06
4603,8.92446769e-06
4604,8.91240234e-06
4605,8.90031515e-06
4606,8.88820614e-06
4607,8.87607530e-06
4608,8.86392172e-06
4609,8.85174632e-06
4610,8.83954908e-06
4611,8.82732911e-06
4612,8.81508822e-06
4613,8.80282550e-06
4614,8.79054005e-06
4615,8.77823368e-06
4616,8.76590548e-06
4617,8.75355636e-06
4618,8.74118723e-06
4619,8.72879627e-06
4620,8.71638622e-06
4621,8.70395706e-06
4622,8.69152609e-06
4623,8.67907602e-06
4624,8.66660503e-06
4625,8.65411403e-06
4626,8.64160211e-06
4627,8.62907109e-06
4628,8.61652006e-06
4629,8.60395085e-06
4630,8.59136435e-06
4631,8.57875784e-06
4632,8.56613224e-06
4633,8.55348662e-06
4634,8.54082191e-06
4635,8.52809990e-06
4636,8.51529603e-06
4637,8.50239121e-06
4638,8.48940908e-06
4639,8.47636875e-06
4640,8.46328021e-06
4641,8.45015074e-06
4642,8.43699036e-06
4643,8.42380541e-06
4644,8.41060319e-06
4645,8.39738641e-06
4646,8.38416236e-06
4647,8.37093194e-06
4648,8.35769606e-06
4649,8.34445564e-06
4650,8.33121248e-06
4651,8.31796842e-06
4652,8.30472345e-06
4653,8.29147666e-06
4654,8.27823169e-06
4655,8.26498763e-06
4656,8.25174448e-06
4657,8.23850132e-06
4658,8.22525726e-06
4659,8.21201320e-06
4660,8.19876914e-06
4661,8.18552508e-06
4662,8.17228101e-06
4663,8.15903968e-06
4664,8.14580198e-06
4665,8.13256702e-06
4666,8.11933478e-06
4667,8.10609799e-06
4668,8.09285029e-06
4669,8.07959168e-06
4670,8.06633579e-06
4671,8.05307991e-06
4672,8.03982675e-06
4673,8.02657632e-06
4674,8.01332862e-06
4675,8.00008365e-06
4676,7.98684141e-06
4677,7.97360099e-06
4678,7.96036329e-06
4679,7.94712832e-06
4680,7.93389518e-06
4681,7.92066476e-06
4682,7.90743616e-06
4683,7.89421028e-06
4684,7.88098805e-06
4685,7.86776855e-06
4686,7.85455268e-06
4687,7.84133954e-06
4688,7.82813095e-06
4689,7.81492599e-06
4690,7.80172559e-06
4691,7.78852882e-06
4692,7.77533387e-06
4693,7.76214256e-06
4694,7.74895489e-06
4695,7.73577085e-06
4696,7.72259045e-06
4697,7.70941278e-06
4698,7.69623966e-06
4699,7.68307018e-06
4700,7.66990433e-06
4701,7.65674304e-06
4702,7.64358538e-06
4703,7.63043226e-06
4704,7.61728506e-06
4705,7.60414287e-06
4706,7.59100658e-06
4707,7.57787575e-06
4708,7.56475083e-06
4709,7.55163228e-06
4710,7.53852009e-06
4711,7.52541519e-06
4712,7.51231710e-06
4713,7.49922629e-06
4714,7.48614320e-06
4715,7.47306740e-06
4716,7.45999932e-06
4717,7.44693853e-06
4718,7.43388546e-06
4719,7.42084057e-06
4720,7.40780388e-06
4721,7.39477582e-06
4722,7.38175640e-06
4723,7.36874654e-06
4724,7.35574440e-06
4725,7.34275000e-06
