[Name]
Plot Monitor 1

[Data]
"Accumulated Timestep","U-Mom Boundary Flow on INLET"
2392,6.46298125e+05
2393,6.46298188e+05
2394,6.46298250e+05
2395,6.46298312e+05
2396,6.46298375e+05
2397,6.46298438e+05
2398,6.46298500e+05
2399,6.46298500e+05
2400,6.46298562e+05
2401,6.46298625e+05
2402,6.46298688e+05
2403,6.46298750e+05
2404,6.46298812e+05
2405,6.46298875e+05
2406,6.46298938e+05
2407,6.46299000e+05
2408,6.46299062e+05
2409,6.46299125e+05
2410,6.46299188e+05
2411,6.46299250e+05
2412,6.46299250e+05
2413,6.46299312e+05
2414,6.46299375e+05
2415,6.46299438e+05
2416,6.46299500e+05
2417,6.46299562e+05
2418,6.46299625e+05
2419,6.46299688e+05
2420,6.46299750e+05
2421,6.46299812e+05
2422,6.46299875e+05
2423,6.46299938e+05
2424,6.46300000e+05
2425,6.46300062e+05
2426,6.46300062e+05
2427,6.46300125e+05
2428,6.46300188e+05
2429,6.46300250e+05
2430,6.46300312e+05
2431,6.46300375e+05
2432,6.46300438e+05
2433,6.46300500e+05
2434,6.46300562e+05
2435,6.46300625e+05
2436,6.46300688e+05
2437,6.46300750e+05
2438,6.46300812e+05
2439,6.46300875e+05
2440,6.46300938e+05
2441,6.46300938e+05
2442,6.46301000e+05
2443,6.46301062e+05
2444,6.46301125e+05
2445,6.46301188e+05
2446,6.46301250e+05
2447,6.46301312e+05
2448,6.46301375e+05
2449,6.46301438e+05
2450,6.46301500e+05
2451,6.46301562e+05
2452,6.46301625e+05
2453,6.46301688e+05
2454,6.46301750e+05
2455,6.46301750e+05
2456,6.46301812e+05
2457,6.46301875e+05
2458,6.46301938e+05
2459,6.46302000e+05
2460,6.46302062e+05
2461,6.46302125e+05
2462,6.46302188e+05
2463,6.46302250e+05
2464,6.46302312e+05
2465,6.46302375e+05
2466,6.46302438e+05
2467,6.46302500e+05
2468,6.46302500e+05
2469,6.46302562e+05
2470,6.46302625e+05
2471,6.46302688e+05
2472,6.46302750e+05
2473,6.46302812e+05
2474,6.46302875e+05
2475,6.46302938e+05
2476,6.46303000e+05
2477,6.46303062e+05
2478,6.46303125e+05
2479,6.46303188e+05
2480,6.46303188e+05
2481,6.46303250e+05
2482,6.46303312e+05
2483,6.46303375e+05
2484,6.46303438e+05
2485,6.46303500e+05
2486,6.46303562e+05
2487,6.46303625e+05
2488,6.46303688e+05
2489,6.46303750e+05
2490,6.46303812e+05
2491,6.46303875e+05
2492,6.46303875e+05
2493,6.46303938e+05
2494,6.46304000e+05
2495,6.46304062e+05
2496,6.46304125e+05
2497,6.46304188e+05
2498,6.46304250e+05
2499,6.46304312e+05
2500,6.46304375e+05
2501,6.46304438e+05
2502,6.46304500e+05
2503,6.46304500e+05
2504,6.46304562e+05
2505,6.46304625e+05
2506,6.46304688e+05
2507,6.46304750e+05
2508,6.46304812e+05
2509,6.46304875e+05
2510,6.46304938e+05
2511,6.46305000e+05
2512,6.46305062e+05
2513,6.46305125e+05
2514,6.46305188e+05
2515,6.46305250e+05
2516,6.46305250e+05
2517,6.46305312e+05
2518,6.46305375e+05
2519,6.46305438e+05
2520,6.46305500e+05
2521,6.46305562e+05
2522,6.46305625e+05
2523,6.46305688e+05
2524,6.46305750e+05
2525,6.46305812e+05
2526,6.46305875e+05
2527,6.46305938e+05
2528,6.46305938e+05
2529,6.46306000e+05
2530,6.46306062e+05
2531,6.46306125e+05
2532,6.46306188e+05
2533,6.46306250e+05
2534,6.46306312e+05
2535,6.46306375e+05
2536,6.46306438e+05
2537,6.46306500e+05
2538,6.46306500e+05
2539,6.46306562e+05
2540,6.46306625e+05
2541,6.46306688e+05
2542,6.46306750e+05
2543,6.46306812e+05
2544,6.46306875e+05
2545,6.46306938e+05
2546,6.46307000e+05
2547,6.46307062e+05
2548,6.46307125e+05
2549,6.46307188e+05
2550,6.46307188e+05
2551,6.46307250e+05
2552,6.46307312e+05
2553,6.46307375e+05
2554,6.46307438e+05
2555,6.46307500e+05
2556,6.46307562e+05
2557,6.46307625e+05
2558,6.46307688e+05
2559,6.46307750e+05
2560,6.46307750e+05
2561,6.46307812e+05
2562,6.46307875e+05
2563,6.46307938e+05
2564,6.46308000e+05
2565,6.46308062e+05
2566,6.46308125e+05
2567,6.46308188e+05
2568,6.46308250e+05
2569,6.46308312e+05
2570,6.46308375e+05
2571,6.46308375e+05
2572,6.46308438e+05
2573,6.46308500e+05
2574,6.46308562e+05
2575,6.46308625e+05
2576,6.46308688e+05
2577,6.46308750e+05
2578,6.46308812e+05
2579,6.46308875e+05
2580,6.46308938e+05
2581,6.46309000e+05
2582,6.46309000e+05
2583,6.46309062e+05
2584,6.46309125e+05
2585,6.46309188e+05
2586,6.46309250e+05
2587,6.46309312e+05
2588,6.46309375e+05
2589,6.46309438e+05
2590,6.46309500e+05
2591,6.46309500e+05
2592,6.46309562e+05
2593,6.46309625e+05
2594,6.46309688e+05
2595,6.46309750e+05
2596,6.46309812e+05
2597,6.46309875e+05
2598,6.46309938e+05
2599,6.46310000e+05
2600,6.46310000e+05
2601,6.46310062e+05
2602,6.46310125e+05
2603,6.46310188e+05
2604,6.46310250e+05
2605,6.46310312e+05
2606,6.46310375e+05
2607,6.46310438e+05
2608,6.46310500e+05
2609,6.46310562e+05
2610,6.46310625e+05
2611,6.46310625e+05
2612,6.46310688e+05
2613,6.46310750e+05
2614,6.46310812e+05
2615,6.46310875e+05
2616,6.46310938e+05
2617,6.46311000e+05
2618,6.46311062e+05
2619,6.46311125e+05
2620,6.46311188e+05
2621,6.46311188e+05
2622,6.46311250e+05
2623,6.46311312e+05
2624,6.46311375e+05
2625,6.46311438e+05
2626,6.46311500e+05
2627,6.46311562e+05
2628,6.46311625e+05
2629,6.46311688e+05
2630,6.46311688e+05
2631,6.46311750e+05
2632,6.46311812e+05
2633,6.46311875e+05
2634,6.46311938e+05
2635,6.46312000e+05
2636,6.46312062e+05
2637,6.46312125e+05
2638,6.46312188e+05
2639,6.46312250e+05
2640,6.46312250e+05
2641,6.46312312e+05
2642,6.46312375e+05
2643,6.46312438e+05
2644,6.46312500e+05
2645,6.46312562e+05
2646,6.46312625e+05
2647,6.46312688e+05
2648,6.46312750e+05
2649,6.46312750e+05
2650,6.46312812e+05
2651,6.46312875e+05
2652,6.46312938e+05
2653,6.46313000e+05
2654,6.46313062e+05
2655,6.46313125e+05
2656,6.46313188e+05
2657,6.46313250e+05
2658,6.46313250e+05
2659,6.46313312e+05
2660,6.46313375e+05
2661,6.46313438e+05
2662,6.46313500e+05
2663,6.46313562e+05
2664,6.46313625e+05
2665,6.46313688e+05
2666,6.46313688e+05
2667,6.46313750e+05
2668,6.46313812e+05
2669,6.46313875e+05
2670,6.46313938e+05
2671,6.46314000e+05
2672,6.46314062e+05
2673,6.46314125e+05
2674,6.46314188e+05
2675,6.46314188e+05
2676,6.46314250e+05
2677,6.46314312e+05
2678,6.46314375e+05
2679,6.46314438e+05
2680,6.46314500e+05
2681,6.46314562e+05
2682,6.46314625e+05
2683,6.46314625e+05
2684,6.46314688e+05
2685,6.46314750e+05
2686,6.46314812e+05
2687,6.46314875e+05
2688,6.46314938e+05
2689,6.46315000e+05
2690,6.46315062e+05
2691,6.46315062e+05
2692,6.46315125e+05
2693,6.46315188e+05
2694,6.46315250e+05
2695,6.46315312e+05
2696,6.46315375e+05
2697,6.46315438e+05
2698,6.46315500e+05
2699,6.46315500e+05
2700,6.46315562e+05
2701,6.46315625e+05
2702,6.46315688e+05
2703,6.46315750e+05
2704,6.46315812e+05
2705,6.46315875e+05
2706,6.46315938e+05
2707,6.46316000e+05
2708,6.46316000e+05
2709,6.46316062e+05
2710,6.46316125e+05
2711,6.46316188e+05
2712,6.46316250e+05
2713,6.46316312e+05
2714,6.46316375e+05
2715,6.46316438e+05
2716,6.46316500e+05
2717,6.46316500e+05
2718,6.46316562e+05
2719,6.46316625e+05
2720,6.46316688e+05
2721,6.46316750e+05
2722,6.46316812e+05
2723,6.46316875e+05
2724,6.46316875e+05
2725,6.46316938e+05
2726,6.46317000e+05
2727,6.46317062e+05
2728,6.46317125e+05
2729,6.46317188e+05
2730,6.46317250e+05
2731,6.46317312e+05
2732,6.46317312e+05
2733,6.46317375e+05
2734,6.46317438e+05
2735,6.46317500e+05
2736,6.46317562e+05
2737,6.46317625e+05
2738,6.46317688e+05
2739,6.46317750e+05
2740,6.46317750e+05
2741,6.46317812e+05
2742,6.46317875e+05
2743,6.46317938e+05
2744,6.46318000e+05
2745,6.46318062e+05
2746,6.46318125e+05
2747,6.46318188e+05
2748,6.46318188e+05
2749,6.46318250e+05
2750,6.46318312e+05
2751,6.46318375e+05
2752,6.46318438e+05
2753,6.46318500e+05
2754,6.46318562e+05
2755,6.46318562e+05
2756,6.46318625e+05
2757,6.46318688e+05
2758,6.46318750e+05
2759,6.46318812e+05
2760,6.46318875e+05
2761,6.46318938e+05
2762,6.46319000e+05
2763,6.46319000e+05
2764,6.46319062e+05
2765,6.46319125e+05
2766,6.46319188e+05
2767,6.46319250e+05
2768,6.46319312e+05
2769,6.46319375e+05
2770,6.46319375e+05
2771,6.46319438e+05
2772,6.46319500e+05
2773,6.46319562e+05
2774,6.46319625e+05
2775,6.46319688e+05
2776,6.46319750e+05
2777,6.46319750e+05
2778,6.46319812e+05
2779,6.46319875e+05
2780,6.46319938e+05
2781,6.46320000e+05
2782,6.46320062e+05
2783,6.46320125e+05
2784,6.46320188e+05
2785,6.46320188e+05
2786,6.46320250e+05
2787,6.46320312e+05
2788,6.46320375e+05
2789,6.46320438e+05
2790,6.46320500e+05
2791,6.46320500e+05
2792,6.46320562e+05
2793,6.46320625e+05
2794,6.46320688e+05
2795,6.46320750e+05
2796,6.46320812e+05
2797,6.46320875e+05
2798,6.46320938e+05
2799,6.46320938e+05
2800,6.46321000e+05
2801,6.46321062e+05
2802,6.46321125e+05
2803,6.46321188e+05
2804,6.46321250e+05
2805,6.46321250e+05
2806,6.46321312e+05
2807,6.46321375e+05
2808,6.46321438e+05
2809,6.46321500e+05
2810,6.46321562e+05
2811,6.46321625e+05
2812,6.46321625e+05
2813,6.46321688e+05
2814,6.46321750e+05
2815,6.46321812e+05
2816,6.46321875e+05
2817,6.46321938e+05
2818,6.46322000e+05
2819,6.46322000e+05
2820,6.46322062e+05
2821,6.46322125e+05
2822,6.46322188e+05
2823,6.46322250e+05
2824,6.46322312e+05
2825,6.46322375e+05
2826,6.46322375e+05
2827,6.46322438e+05
2828,6.46322500e+05
2829,6.46322562e+05
2830,6.46322625e+05
2831,6.46322688e+05
2832,6.46322750e+05
2833,6.46322750e+05
2834,6.46322812e+05
2835,6.46322875e+05
2836,6.46322938e+05
2837,6.46323000e+05
2838,6.46323000e+05
2839,6.46323062e+05
2840,6.46323125e+05
2841,6.46323188e+05
2842,6.46323250e+05
2843,6.46323312e+05
2844,6.46323375e+05
2845,6.46323375e+05
2846,6.46323438e+05
2847,6.46323500e+05
2848,6.46323562e+05
2849,6.46323625e+05
2850,6.46323688e+05
2851,6.46323750e+05
2852,6.46323750e+05
2853,6.46323812e+05
2854,6.46323875e+05
2855,6.46323938e+05
2856,6.46324000e+05
2857,6.46324062e+05
2858,6.46324062e+05
2859,6.46324125e+05
2860,6.46324188e+05
2861,6.46324250e+05
2862,6.46324312e+05
2863,6.46324375e+05
2864,6.46324375e+05
2865,6.46324438e+05
2866,6.46324500e+05
2867,6.46324562e+05
2868,6.46324625e+05
2869,6.46324688e+05
2870,6.46324750e+05
2871,6.46324750e+05
2872,6.46324812e+05
2873,6.46324875e+05
2874,6.46324938e+05
2875,6.46325000e+05
2876,6.46325000e+05
2877,6.46325062e+05
2878,6.46325125e+05
2879,6.46325188e+05
2880,6.46325250e+05
2881,6.46325312e+05
2882,6.46325375e+05
2883,6.46325375e+05
2884,6.46325438e+05
2885,6.46325500e+05
2886,6.46325562e+05
2887,6.46325625e+05
2888,6.46325688e+05
2889,6.46325688e+05
2890,6.46325750e+05
2891,6.46325812e+05
2892,6.46325875e+05
2893,6.46325938e+05
2894,6.46326000e+05
2895,6.46326000e+05
2896,6.46326062e+05
2897,6.46326125e+05
2898,6.46326188e+05
2899,6.46326250e+05
2900,6.46326250e+05
2901,6.46326312e+05
2902,6.46326375e+05
2903,6.46326438e+05
2904,6.46326500e+05
2905,6.46326562e+05
2906,6.46326562e+05
2907,6.46326625e+05
2908,6.46326688e+05
2909,6.46326750e+05
2910,6.46326812e+05
2911,6.46326875e+05
2912,6.46326938e+05
2913,6.46326938e+05
2914,6.46327000e+05
2915,6.46327062e+05
2916,6.46327125e+05
2917,6.46327188e+05
2918,6.46327250e+05
2919,6.46327250e+05
2920,6.46327312e+05
2921,6.46327375e+05
2922,6.46327438e+05
2923,6.46327500e+05
2924,6.46327500e+05
2925,6.46327562e+05
2926,6.46327625e+05
2927,6.46327688e+05
2928,6.46327750e+05
2929,6.46327750e+05
2930,6.46327812e+05
2931,6.46327875e+05
2932,6.46327938e+05
2933,6.46328000e+05
2934,6.46328062e+05
2935,6.46328062e+05
2936,6.46328125e+05
2937,6.46328188e+05
2938,6.46328250e+05
2939,6.46328312e+05
2940,6.46328375e+05
2941,6.46328375e+05
2942,6.46328438e+05
2943,6.46328500e+05
2944,6.46328562e+05
2945,6.46328625e+05
2946,6.46328688e+05
2947,6.46328688e+05
2948,6.46328750e+05
2949,6.46328812e+05
2950,6.46328875e+05
2951,6.46328938e+05
2952,6.46328938e+05
2953,6.46329000e+05
2954,6.46329062e+05
2955,6.46329125e+05
2956,6.46329188e+05
2957,6.46329250e+05
2958,6.46329250e+05
2959,6.46329312e+05
2960,6.46329375e+05
2961,6.46329438e+05
2962,6.46329500e+05
2963,6.46329500e+05
2964,6.46329562e+05
2965,6.46329625e+05
2966,6.46329688e+05
2967,6.46329750e+05
2968,6.46329750e+05
2969,6.46329812e+05
2970,6.46329875e+05
2971,6.46329938e+05
2972,6.46330000e+05
2973,6.46330000e+05
2974,6.46330062e+05
2975,6.46330125e+05
2976,6.46330188e+05
2977,6.46330250e+05
2978,6.46330312e+05
2979,6.46330312e+05
2980,6.46330375e+05
2981,6.46330438e+05
2982,6.46330500e+05
2983,6.46330562e+05
2984,6.46330562e+05
2985,6.46330625e+05
2986,6.46330688e+05
2987,6.46330750e+05
2988,6.46330812e+05
2989,6.46330875e+05
2990,6.46330875e+05
2991,6.46330938e+05
2992,6.46331000e+05
2993,6.46331062e+05
2994,6.46331125e+05
2995,6.46331125e+05
2996,6.46331188e+05
2997,6.46331250e+05
2998,6.46331312e+05
2999,6.46331375e+05
3000,6.46331375e+05
3001,6.46331438e+05
3002,6.46331500e+05
3003,6.46331562e+05
3004,6.46331625e+05
3005,6.46331625e+05
3006,6.46331688e+05
3007,6.46331750e+05
3008,6.46331812e+05
3009,6.46331875e+05
3010,6.46331875e+05
3011,6.46331938e+05
3012,6.46332000e+05
3013,6.46332062e+05
3014,6.46332125e+05
3015,6.46332188e+05
3016,6.46332188e+05
3017,6.46332250e+05
3018,6.46332312e+05
3019,6.46332375e+05
3020,6.46332438e+05
3021,6.46332438e+05
3022,6.46332500e+05
3023,6.46332562e+05
3024,6.46332625e+05
3025,6.46332688e+05
3026,6.46332688e+05
3027,6.46332750e+05
3028,6.46332812e+05
3029,6.46332875e+05
3030,6.46332938e+05
3031,6.46332938e+05
3032,6.46333000e+05
3033,6.46333062e+05
3034,6.46333125e+05
3035,6.46333125e+05
3036,6.46333188e+05
3037,6.46333250e+05
3038,6.46333312e+05
3039,6.46333375e+05
3040,6.46333375e+05
3041,6.46333438e+05
3042,6.46333500e+05
3043,6.46333562e+05
3044,6.46333625e+05
3045,6.46333625e+05
3046,6.46333688e+05
3047,6.46333750e+05
3048,6.46333812e+05
3049,6.46333875e+05
3050,6.46333875e+05
3051,6.46333938e+05
3052,6.46334000e+05
3053,6.46334062e+05
3054,6.46334125e+05
3055,6.46334125e+05
3056,6.46334188e+05
3057,6.46334250e+05
3058,6.46334312e+05
3059,6.46334312e+05
3060,6.46334375e+05
3061,6.46334438e+05
3062,6.46334500e+05
3063,6.46334562e+05
3064,6.46334562e+05
3065,6.46334625e+05
3066,6.46334688e+05
3067,6.46334750e+05
3068,6.46334812e+05
3069,6.46334812e+05
3070,6.46334875e+05
3071,6.46334938e+05
3072,6.46335000e+05
3073,6.46335000e+05
3074,6.46335062e+05
3075,6.46335125e+05
3076,6.46335188e+05
3077,6.46335250e+05
3078,6.46335250e+05
3079,6.46335312e+05
3080,6.46335375e+05
3081,6.46335438e+05
3082,6.46335500e+05
3083,6.46335500e+05
3084,6.46335562e+05
3085,6.46335625e+05
3086,6.46335688e+05
3087,6.46335750e+05
3088,6.46335750e+05
3089,6.46335812e+05
3090,6.46335875e+05
3091,6.46335938e+05
3092,6.46335938e+05
3093,6.46336000e+05
3094,6.46336062e+05
3095,6.46336125e+05
3096,6.46336188e+05
3097,6.46336188e+05
3098,6.46336250e+05
3099,6.46336312e+05
3100,6.46336375e+05
3101,6.46336375e+05
3102,6.46336438e+05
3103,6.46336500e+05
3104,6.46336562e+05
3105,6.46336562e+05
3106,6.46336625e+05
3107,6.46336688e+05
3108,6.46336750e+05
3109,6.46336750e+05
3110,6.46336812e+05
3111,6.46336875e+05
3112,6.46336938e+05
3113,6.46337000e+05
3114,6.46337000e+05
3115,6.46337062e+05
3116,6.46337125e+05
3117,6.46337188e+05
3118,6.46337250e+05
3119,6.46337250e+05
3120,6.46337312e+05
3121,6.46337375e+05
3122,6.46337438e+05
3123,6.46337438e+05
3124,6.46337500e+05
3125,6.46337562e+05
3126,6.46337625e+05
3127,6.46337625e+05
3128,6.46337688e+05
3129,6.46337750e+05
3130,6.46337812e+05
3131,6.46337812e+05
3132,6.46337875e+05
3133,6.46337938e+05
3134,6.46338000e+05
3135,6.46338000e+05
3136,6.46338062e+05
3137,6.46338125e+05
3138,6.46338188e+05
3139,6.46338250e+05
3140,6.46338250e+05
3141,6.46338312e+05
3142,6.46338375e+05
3143,6.46338438e+05
3144,6.46338438e+05
3145,6.46338500e+05
3146,6.46338562e+05
3147,6.46338625e+05
3148,6.46338625e+05
3149,6.46338688e+05
3150,6.46338750e+05
3151,6.46338812e+05
3152,6.46338812e+05
3153,6.46338875e+05
3154,6.46338938e+05
3155,6.46339000e+05
3156,6.46339000e+05
3157,6.46339062e+05
3158,6.46339125e+05
3159,6.46339188e+05
3160,6.46339250e+05
3161,6.46339250e+05
3162,6.46339312e+05
3163,6.46339375e+05
3164,6.46339438e+05
3165,6.46339438e+05
3166,6.46339500e+05
3167,6.46339562e+05
3168,6.46339625e+05
3169,6.46339625e+05
3170,6.46339688e+05
3171,6.46339750e+05
3172,6.46339812e+05
3173,6.46339812e+05
3174,6.46339875e+05
3175,6.46339938e+05
3176,6.46340000e+05
3177,6.46340000e+05
3178,6.46340062e+05
3179,6.46340125e+05
3180,6.46340188e+05
3181,6.46340188e+05
3182,6.46340250e+05
3183,6.46340312e+05
3184,6.46340375e+05
3185,6.46340375e+05
3186,6.46340438e+05
3187,6.46340500e+05
3188,6.46340562e+05
3189,6.46340562e+05
3190,6.46340625e+05
3191,6.46340688e+05
3192,6.46340750e+05
3193,6.46340750e+05
3194,6.46340812e+05
3195,6.46340875e+05
3196,6.46340938e+05
3197,6.46340938e+05
3198,6.46341000e+05
3199,6.46341062e+05
3200,6.46341062e+05
3201,6.46341125e+05
3202,6.46341188e+05
3203,6.46341250e+05
3204,6.46341250e+05
3205,6.46341312e+05
3206,6.46341375e+05
3207,6.46341438e+05
3208,6.46341438e+05
3209,6.46341500e+05
3210,6.46341562e+05
3211,6.46341625e+05
3212,6.46341625e+05
3213,6.46341688e+05
3214,6.46341750e+05
3215,6.46341812e+05
3216,6.46341812e+05
3217,6.46341875e+05
3218,6.46341938e+05
3219,6.46342000e+05
3220,6.46342000e+05
3221,6.46342062e+05
3222,6.46342125e+05
3223,6.46342125e+05
3224,6.46342188e+05
3225,6.46342250e+05
3226,6.46342312e+05
3227,6.46342312e+05
3228,6.46342375e+05
3229,6.46342438e+05
3230,6.46342500e+05
3231,6.46342500e+05
3232,6.46342562e+05
3233,6.46342625e+05
3234,6.46342688e+05
3235,6.46342688e+05
3236,6.46342750e+05
3237,6.46342812e+05
3238,6.46342812e+05
3239,6.46342875e+05
3240,6.46342938e+05
3241,6.46343000e+05
3242,6.46343000e+05
3243,6.46343062e+05
3244,6.46343125e+05
3245,6.46343188e+05
3246,6.46343188e+05
3247,6.46343250e+05
3248,6.46343312e+05
3249,6.46343312e+05
3250,6.46343375e+05
3251,6.46343438e+05
3252,6.46343500e+05
3253,6.46343500e+05
3254,6.46343562e+05
3255,6.46343625e+05
3256,6.46343688e+05
3257,6.46343688e+05
3258,6.46343750e+05
3259,6.46343812e+05
3260,6.46343812e+05
3261,6.46343875e+05
3262,6.46343938e+05
3263,6.46344000e+05
3264,6.46344000e+05
3265,6.46344062e+05
3266,6.46344125e+05
3267,6.46344125e+05
3268,6.46344188e+05
3269,6.46344250e+05
3270,6.46344250e+05
3271,6.46344312e+05
3272,6.46344375e+05
3273,6.46344438e+05
3274,6.46344438e+05
3275,6.46344500e+05
3276,6.46344562e+05
3277,6.46344625e+05
3278,6.46344625e+05
3279,6.46344688e+05
3280,6.46344750e+05
3281,6.46344750e+05
3282,6.46344812e+05
3283,6.46344875e+05
3284,6.46344938e+05
3285,6.46344938e+05
3286,6.46345000e+05
3287,6.46345062e+05
3288,6.46345062e+05
3289,6.46345125e+05
3290,6.46345188e+05
3291,6.46345250e+05
3292,6.46345250e+05
3293,6.46345312e+05
3294,6.46345375e+05
3295,6.46345375e+05
3296,6.46345438e+05
3297,6.46345500e+05
3298,6.46345500e+05
3299,6.46345562e+05
3300,6.46345625e+05
3301,6.46345688e+05
3302,6.46345688e+05
3303,6.46345750e+05
3304,6.46345812e+05
3305,6.46345812e+05
3306,6.46345875e+05
3307,6.46345938e+05
3308,6.46346000e+05
3309,6.46346000e+05
3310,6.46346062e+05
3311,6.46346125e+05
3312,6.46346125e+05
3313,6.46346188e+05
3314,6.46346250e+05
3315,6.46346250e+05
3316,6.46346312e+05
3317,6.46346375e+05
3318,6.46346438e+05
3319,6.46346438e+05
3320,6.46346500e+05
3321,6.46346562e+05
3322,6.46346562e+05
3323,6.46346625e+05
3324,6.46346688e+05
3325,6.46346688e+05
3326,6.46346750e+05
3327,6.46346812e+05
3328,6.46346812e+05
3329,6.46346875e+05
3330,6.46346938e+05
3331,6.46347000e+05
3332,6.46347000e+05
3333,6.46347062e+05
3334,6.46347125e+05
3335,6.46347125e+05
3336,6.46347188e+05
3337,6.46347250e+05
3338,6.46347250e+05
3339,6.46347312e+05
3340,6.46347375e+05
3341,6.46347375e+05
3342,6.46347438e+05
3343,6.46347500e+05
3344,6.46347500e+05
3345,6.46347562e+05
3346,6.46347625e+05
3347,6.46347688e+05
3348,6.46347688e+05
3349,6.46347750e+05
3350,6.46347812e+05
3351,6.46347812e+05
3352,6.46347875e+05
3353,6.46347938e+05
3354,6.46347938e+05
3355,6.46348000e+05
3356,6.46348062e+05
3357,6.46348062e+05
3358,6.46348125e+05
3359,6.46348188e+05
3360,6.46348250e+05
3361,6.46348250e+05
3362,6.46348312e+05
3363,6.46348375e+05
3364,6.46348375e+05
3365,6.46348438e+05
3366,6.46348500e+05
3367,6.46348500e+05
3368,6.46348562e+05
3369,6.46348625e+05
3370,6.46348625e+05
3371,6.46348688e+05
3372,6.46348750e+05
3373,6.46348750e+05
3374,6.46348812e+05
3375,6.46348875e+05
3376,6.46348875e+05
3377,6.46348938e+05
3378,6.46349000e+05
3379,6.46349000e+05
3380,6.46349062e+05
3381,6.46349125e+05
3382,6.46349125e+05
3383,6.46349188e+05
3384,6.46349250e+05
3385,6.46349250e+05
3386,6.46349312e+05
3387,6.46349375e+05
3388,6.46349375e+05
3389,6.46349438e+05
3390,6.46349500e+05
3391,6.46349500e+05
3392,6.46349562e+05
3393,6.46349625e+05
3394,6.46349625e+05
3395,6.46349688e+05
3396,6.46349750e+05
3397,6.46349750e+05
3398,6.46349812e+05
3399,6.46349875e+05
3400,6.46349938e+05
3401,6.46349938e+05
3402,6.46350000e+05
3403,6.46350000e+05
3404,6.46350062e+05
3405,6.46350125e+05
3406,6.46350188e+05
3407,6.46350188e+05
3408,6.46350250e+05
3409,6.46350250e+05
3410,6.46350312e+05
3411,6.46350375e+05
3412,6.46350375e+05
3413,6.46350438e+05
3414,6.46350500e+05
3415,6.46350500e+05
3416,6.46350562e+05
3417,6.46350625e+05
3418,6.46350625e+05
3419,6.46350688e+05
3420,6.46350750e+05
3421,6.46350750e+05
3422,6.46350812e+05
3423,6.46350875e+05
3424,6.46350875e+05
3425,6.46350938e+05
3426,6.46351000e+05
3427,6.46351000e+05
3428,6.46351062e+05
3429,6.46351125e+05
3430,6.46351125e+05
3431,6.46351188e+05
3432,6.46351250e+05
3433,6.46351250e+05
3434,6.46351312e+05
3435,6.46351375e+05
3436,6.46351375e+05
3437,6.46351438e+05
3438,6.46351500e+05
3439,6.46351500e+05
3440,6.46351562e+05
3441,6.46351625e+05
3442,6.46351625e+05
3443,6.46351688e+05
3444,6.46351750e+05
3445,6.46351750e+05
3446,6.46351812e+05
3447,6.46351812e+05
3448,6.46351875e+05
3449,6.46351938e+05
3450,6.46352000e+05
3451,6.46352000e+05
3452,6.46352062e+05
3453,6.46352062e+05
3454,6.46352125e+05
3455,6.46352188e+05
3456,6.46352188e+05
3457,6.46352250e+05
3458,6.46352312e+05
3459,6.46352312e+05
3460,6.46352375e+05
3461,6.46352438e+05
3462,6.46352438e+05
3463,6.46352500e+05
3464,6.46352500e+05
3465,6.46352562e+05
3466,6.46352625e+05
3467,6.46352625e+05
3468,6.46352688e+05
3469,6.46352750e+05
3470,6.46352750e+05
3471,6.46352812e+05
3472,6.46352875e+05
3473,6.46352875e+05
3474,6.46352938e+05
3475,6.46353000e+05
3476,6.46353000e+05
3477,6.46353062e+05
3478,6.46353062e+05
3479,6.46353125e+05
3480,6.46353188e+05
3481,6.46353188e+05
3482,6.46353250e+05
3483,6.46353312e+05
3484,6.46353312e+05
3485,6.46353375e+05
3486,6.46353438e+05
3487,6.46353438e+05
3488,6.46353500e+05
3489,6.46353500e+05
3490,6.46353562e+05
3491,6.46353625e+05
3492,6.46353625e+05
3493,6.46353688e+05
3494,6.46353750e+05
3495,6.46353750e+05
3496,6.46353812e+05
3497,6.46353875e+05
3498,6.46353875e+05
3499,6.46353938e+05
3500,6.46354000e+05
3501,6.46354000e+05
3502,6.46354062e+05
3503,6.46354062e+05
3504,6.46354125e+05
3505,6.46354188e+05
3506,6.46354188e+05
3507,6.46354250e+05
3508,6.46354312e+05
3509,6.46354312e+05
3510,6.46354375e+05
3511,6.46354375e+05
3512,6.46354438e+05
3513,6.46354500e+05
3514,6.46354500e+05
3515,6.46354562e+05
3516,6.46354625e+05
3517,6.46354625e+05
3518,6.46354688e+05
3519,6.46354750e+05
3520,6.46354750e+05
3521,6.46354812e+05
3522,6.46354812e+05
3523,6.46354875e+05
3524,6.46354938e+05
3525,6.46354938e+05
3526,6.46355000e+05
3527,6.46355000e+05
3528,6.46355062e+05
3529,6.46355125e+05
3530,6.46355125e+05
3531,6.46355188e+05
3532,6.46355250e+05
3533,6.46355250e+05
3534,6.46355312e+05
3535,6.46355312e+05
3536,6.46355375e+05
3537,6.46355438e+05
3538,6.46355438e+05
3539,6.46355500e+05
3540,6.46355500e+05
3541,6.46355562e+05
3542,6.46355625e+05
3543,6.46355625e+05
3544,6.46355688e+05
3545,6.46355750e+05
3546,6.46355750e+05
3547,6.46355812e+05
3548,6.46355812e+05
3549,6.46355875e+05
3550,6.46355938e+05
3551,6.46355938e+05
3552,6.46356000e+05
3553,6.46356062e+05
